name,category,reference,description,url,img_names
Portarretrato - Almanaque - Produccion Nacional,oficina,OF-316,"Portaretrato / Almanaque plástico. Elaboración sobre pedido. Medidas: 16.5 cm x 13 cm Marca: 5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portarretrato-almanaque-produccion-nacional/4720/24,['OF-316_1.jpg']
Tajalapiz con Borrador Triangle OFERTA,oficina,PM VA-576,"Tajalápiz doble con borrador en plástico. Medidas: 4.3 cm x 4 cm x 2 cm Marca: 2 cm / Tampografía   Venta mínima y en múltiplos de paquete de 12 unidades. Unidades por Caja: 720   Unidades  Empaque: 37,6    X 37,4 X 24,8 / 13,6 Kg",https://www.catalogospromocionales.com/p/tajalapiz-con-borrador-triangle/6930/24,"['PM VA-576_1.jpg', 'PM VA-576_2.jpg', 'PM VA-576_3.jpg']"
Portabolígrafos Frost (stock telefònicamente),oficina,OF-43,"Portabolígrafos plástico con divisiones. Medidas: 10.5 cm x 7 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portaboligrafos-frost-produccion-nacional/2388/24,['OF-43_1.jpg']
Mobile Holder 3-1 (stock telefònicamente),oficina,OF-219,"Plástico. Portacelular, portabolígrafos y portatarjetas. Medidas: Armado: 9 cm x 8 cm x 13 cm Marca: 5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/mobile-holder-3-1-produccion-nacional/3471/24,"['OF-219_1.jpg', 'OF-219_2.jpg', 'OF-219_3.jpg', 'OF-219_4.jpg', 'OF-219_5.jpg', 'OF-219_6.jpg']"
Base para Escritorio Multiple( stoc telefonicam),oficina,OF-93,"Base en poliestireno cristal. Portabolígrafo, portaclips, portatarjetas y taco de papel. No incluye bolígrafo. Medidas: 18.5 cm x 12.5 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/base-para-escritorio-multiple-produccion-nacional/2008/24,['OF-93_1.jpg']
Portatacos Frost con Portatarjetas - Prod. Nac.,oficina,OF-41N,"Caja plástica en colores transparentes. Medidas: 9 cm x 8.5 cm x 4.5 cm Marca: 5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portatacos-frost-con-portatarjetas-produccion-nacional/2547/24,"['OF-41N_1.jpg', 'OF-41N_2.jpg', 'OF-41N_3.jpg', 'OF-41N_4.jpg', 'OF-41N_5.jpg']"
Portabolígrafos Flex (stock telefònicamente),oficina,OF-123,"Para armar. No incluye lápices ni bolígrafos. Medidas: Abierto: 9 cm x 7 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portaboligrafos-flex-produccion-nacional/4113/24,['OF-123_1.jpg']
Reloj Portabolígrafo 4 en 1,oficina,OF-384,"Reloj portabolígrafo, calendario, temperatura, taco de papel. No incluye lápices. Empaque caja Individual. Medidas: Portabolígrafo: 14.5 cm x 6 cm.  Base: 10 cm x 16 cm Marca: Portabolígrafo: 1.7 cm / Base: 3 cm / Tampografía Unidades por Caja: 50   Unidades  Empaque: 57,0    X 40,0 X 35,0 / 12,5 Kg",https://www.catalogospromocionales.com/p/reloj-portaboligrafo-4-en-1/6169/24,"['OF-384_1.jpg', 'OF-384_2.jpg', 'OF-384_3.jpg']"
Portabolígrafos 3 en 1 (stock telefònicamente),oficina,OF-120,"Portaretratos, portabolígrafos y calendario (no incluye calendario ni bolígrafos). Medidas: 11 cm x 16 cm Marca: 5 cm / Litografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portaboligrafos-3-en-1-produccion-nacional/2389/24,['OF-120_1.jpg']
Portataco Duo(stock telefònicamente),oficina,OF-239,"Caja plástica para taco de papel de aprox. 220 hojas, con tapa. Con función portatarjetas al desplegar. Medidas: 8.5 cm x 9.5 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portataco-duo-produccion-nacional/3845/24,"['OF-239_1.jpg', 'OF-239_2.jpg', 'OF-239_3.jpg', 'OF-239_4.jpg', 'OF-239_5.jpg']"
