name,category,reference,description,url,img_names
Bajalenguas Plástico- Producción Nacional,sanitized,CP-188,"Bajalenguas en polipropileno. Set de 4 unidades (Oso, Mono, Tigre, Perro). Medidas: 13.5 cm x 1.2 cm Opción marca en bajo relieve : Cotización especial  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/bajalenguas-plastico-produccion-nacional/7955/432,"['CP-188_1.jpg', 'CP-188_2.jpg', 'CP-188_3.jpg', 'CP-188_4.jpg', 'CP-188_5.jpg', 'CP-188_6.jpg', 'CP-188_7.jpg']"
Lonchera Multifunción (stock telefònicamente),sanitized,VA-259,"Polipropileno. Medidas: 22 cm x 22 cm Marca: 15 cm / Screen / Etiqueta full color  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/lonchera-multifuncion-produccion-nacional/3280/432,"['VA-259_1.jpg', 'VA-259_2.jpg', 'VA-259_3.jpg', 'VA-259_4.jpg', 'VA-259_5.jpg', 'VA-259_6.jpg']"
Portacomida Sencillo con Cubiertos,sanitized,VA-431,"Portacomida en plástico con cubiertos (cuchara / tenedor) en la parte superior de la tapa, cierre a presión. Medidas: 14 cm x 14 cm x 4.5 cm Marca: 5 cm / Tampografía **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portacomida-sencillo-con-cubiertos-produccion-nacional/5389/432,"['VA-431_1.jpg', 'VA-431_2.jpg', 'VA-431_3.jpg', 'VA-431_4.jpg', 'VA-431_5.jpg', 'VA-431_6.jpg', 'VA-431_7.jpg', 'VA-431_8.jpg']"
Set de Contenedores x3 unidades - Prod. nacional,sanitized,VA-512,"Set de 3 portacomidas en polipropileno. Apilables. Medidas: Taza grande: 8.5 cm x 12.5 cm diámetro. Taza Mediana: 7 cm x 11.5 cm diámetro. Taza Pequeña: 6.5 cm x 10.5 cm diámetro Marca: 4 cm (1 taza) / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/set-de-contenedores-x-3-unidades-produccion-nacional/6269/432,"['VA-512_1.jpg', 'VA-512_2.jpg', 'VA-512_3.jpg', 'VA-512_4.jpg', 'VA-512_5.jpg', 'VA-512_6.jpg']"
Vaso Glitter 10 ONZ (stock telefònicamente),sanitized,VA-256,"Polipropileno. Medidas: 11 cm x 7.5 cm diámetro Marca: 4.7 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/vaso-glitter-produccion-nacional/3277/432,"['VA-256_1.jpg', 'VA-256_2.jpg', 'VA-256_3.jpg', 'VA-256_4.jpg']"
Vaso Arrow10 OZ(stock telefònicamente),sanitized,VA-257,"Polipropileno. Medidas: 9.5 cm x 7 cm diámetro Marca: 5.5 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/vaso-arrow-produccion-nacional/3267/432,"['VA-257_1.jpg', 'VA-257_2.jpg', 'VA-257_3.jpg', 'VA-257_4.jpg', 'VA-257_5.jpg']"
Vaso Bubble9 OZ (stock telefònicamente),sanitized,VA-255,"Polipropileno. Medidas: 9 cm x 7.5 cm diámetro Marca: 4.7 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/vaso-bubble-produccion-nacional/3266/432,"['VA-255_1.jpg', 'VA-255_2.jpg', 'VA-255_3.jpg', 'VA-255_4.jpg', 'VA-255_5.jpg']"
Bowl Plástico con Base,sanitized,VA-805,"Polipropileno. Diseño de balón y soporte en forma de guayos. Medidas: 4 cm x 20 cm diámetro superior Marca: 5 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Bowl-Plastico-con-Base-produccion-nacional/8730/432,"['VA-805_1.jpg', 'VA-805_2.jpg', 'VA-805_3.jpg', 'VA-805_4.jpg', 'VA-805_5.jpg']"
Lonchera Journey - Produccion Nacional,sanitized,VA-540-1,"Lonchera en poliéster con portacomida plástico. Con set de cuchillo y tenedor. Cierre de seguridad. Opcional set completo, portacomidas plástico o lonchera cooler en poliéster por separado. Portacomidas plástico apto para microondas (No coloque los cubiertos en el microondas). Medidas: 24.5 cm x 17.5 cm Marca: 10 cm / Screen  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega.  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación**  Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/lonchera-journey-produccion-nacional/7067/432,"['VA-540-1_1.jpg', 'VA-540-1_2.jpg', 'VA-540-1_3.jpg', 'VA-540-1_4.jpg', 'VA-540-1_5.jpg', 'VA-540-1_6.jpg', 'VA-540-1_7.jpg', 'VA-540-1_8.jpg', 'VA-540-1_9.jpg', 'VA-540-1_10.jpg', 'VA-540-1_11.jpg', 'VA-540-1_12.jpg', 'VA-540-1_13.jpg', 'VA-540-1_14.jpg', 'VA-540-1_15.jpg', 'VA-540-1_16.jpg', 'VA-540-1_17.jpg']"
Portacomida - Produccion Nacional,sanitized,VA-369,"En plástico, opcional completo o solo un recipiente con tapa. Consulte stock telefónicamente. Medidas: 15 cm  x 19. 5 cm  x 15 cm Marca: 3.5 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portacomida-produccion-nacional/4857/432,"['VA-369_1.jpg', 'VA-369_2.jpg', 'VA-369_3.jpg', 'VA-369_4.jpg']"
Bowl Plástico Soccer - Producción Nacional,sanitized,VA-647,"En polipropileno. Con diseño de balón. Medidas: 10 cm x 21,5 cm diámetro superior Marca: 5 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/bowl-plastico-produccion-nacional/7611/432,"['VA-647_1.jpg', 'VA-647_2.jpg', 'VA-647_3.jpg', 'VA-647_4.jpg', 'VA-647_5.jpg', 'VA-647_6.jpg', 'VA-647_7.jpg']"
Bowl Plástico Liso,sanitized,VA-809,"Polipropileno. Medidas: 10 cm x 20 cm diámetro superior Marca: 4 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/bowl-plastico-liso-produccion-nacional/8731/432,"['VA-809_1.jpg', 'VA-809_2.jpg', 'VA-809_3.jpg', 'VA-809_4.jpg', 'VA-809_5.jpg']"
Portavianda - Producción nacional,sanitized,VA-513,"Set de portacomidas por 3 unidades en polipropileno, apilables para fácil almacenaje. Medidas: Taza plástica: 7.5 cm x 17.5 cm diámetro. Portacomidas armado: 27 cm x 17.5 cm diámetro Marca: 4.5 cm (1 taza) / Screen  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portavianda-produccion-nacional/6270/432,"['VA-513_1.jpg', 'VA-513_2.jpg', 'VA-513_3.jpg', 'VA-513_4.jpg']"
Portacomidas con Cubiertos Jakarta - Prod Nacional,sanitized,VA-914,"Set portacomida en PP, recipiente interno con divisiones y juego de cubiertos plástico. Cierres de seguridad. Únicamente para calentar comida, no para cocinar. Apto para microondas y lavavajillas (excepto cubiertos). Medidas: 22.3 cm x 16.6 cm x 7.8 cm Marca: 5.5 cm / Tampografía con Tratamiento  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portacomidas-con-cubiertos-jakarta-produccion-nacional/9403/432,"['VA-914_1.jpg', 'VA-914_2.jpg', 'VA-914_3.jpg', 'VA-914_4.jpg', 'VA-914_5.jpg', 'VA-914_6.jpg', 'VA-914_7.jpg', 'VA-914_8.jpg']"
Estuche Multiusos Space - Produccion Nacional,sanitized,VA-936,"Estuche plástico en polipropileno multifuncional, permite organizar y contener múltiples objetos. Medidas: 20.5 cm x 6 cm Marca: 5 cm / Tampografía  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/estuche-multiusos-space-produccion-nacional/9620/432,"['VA-936_1.jpg', 'VA-936_2.jpg', 'VA-936_3.jpg', 'VA-936_4.jpg', 'VA-936_5.jpg', 'VA-936_6.jpg', 'VA-936_7.jpg', 'VA-936_8.jpg']"
