name,category,reference,description,url,img_names
Cepillo con Espejo Sully,variedades,CP-215,"Cepillo plástico con espejo. Medidas: 1.8 cm x 6.8 cm diámetro Marca: 3 cm / Tampografía Unidades por Caja: 200   Unidades  Empaque: 38,0    X 30,0 X 38,0 / 9,0 Kg",https://www.catalogospromocionales.com/p/cepillo-con-espejo-sully/8872/28,"['CP-215_1.jpg', 'CP-215_2.jpg', 'CP-215_3.jpg', 'CP-215_4.jpg', 'CP-215_5.jpg', 'CP-215_6.jpg', 'CP-215_7.jpg', 'CP-215_8.jpg', 'CP-215_9.jpg', 'CP-215_10.jpg', 'CP-215_11.jpg']"
Chaleco Reflectivo,variedades,VA-299-1,"Chaleco reflectivo en poliéster. Medidas: 67 cm x 58 cm Marca: 25 cm / Screen Unidades por Caja: 100   Unidades  Empaque: 42,0    X 24,0 X 46,0 / 9,0 Kg",https://www.catalogospromocionales.com/p/chaleco-reflectivo/8917/28,['VA-299-1_1.jpg']
Kit Tajalapiz Cylinder,variedades,VA-890,"Set de tajalápiz plástico y borradores. Medidas:7 cm x 2.2 cm diámetro Marca:4.5 cm/Tampografía Unidades por Caja: 720   Unidades  Empaque: 54,0    X 31,0 X 24,0 / 20,0 Kg",https://www.catalogospromocionales.com/p/kit-tajalapiz-cylinder/9183/28,"['VA-890_1.jpg', 'VA-890_2.jpg', 'VA-890_3.jpg']"
Estuche Multiusos en Silicona Pencil,variedades,VA-897,"Cartuchera multiusos en silicona con cierre de cremallera. Medidas:22 cm x 4.7 cm x 4.7 cm Marca:5.5 cm / Tampografía en silicona a una tinta Unidades por Caja: 150   Unidades  Empaque: 55,0    X 41,0 X 31,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/estuche-multiusos-en-silicona-pencil/9199/28,"['VA-897_1.jpg', 'VA-897_2.jpg', 'VA-897_3.jpg', 'VA-897_4.jpg']"
Cosmetiquera Kashmir,variedades,VA-865,"Cosmetiquera en poliéster y PVC con cierre de cremallera. Medidas:15.5 cm x 20.5 cm Marca:10 cm/Screen Unidades por Caja: 200   Unidades  Empaque: 38,0    X 26,0 X 32,0 / 8,5 Kg",https://www.catalogospromocionales.com/p/cosmetiquera-kashmir/9168/28,"['VA-865_1.jpg', 'VA-865_2.jpg', 'VA-865_3.jpg', 'VA-865_4.jpg']"
Estuche Multiusos en Corcho,variedades,VA-875,"Estuche multiusos con corcho natural, cierre cremallera. Medidas:22.7 cm x 11.4 cm Marca:8 cm/Screen Unidades por Caja: 200   Unidades  Empaque: 28,0    X 28,0 X 51,0 / 5,5 Kg",https://www.catalogospromocionales.com/p/estuche-multiusos-en-corcho/9336/28,"['VA-875_1.jpg', 'VA-875_2.jpg', 'VA-875_3.jpg']"
Bolsa en Cambrel Multiusos Vita - Prod Nacional,variedades,VA-819,"Bolsa cosida en cambrel multiusos con orificio para colgar. Funciona como papelera para automóvil. Medidas: 28 cm x 18 cm Marca: 10 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/bolsa-en-cambrel-multiusos-vita-prod-nacional/9364/28,"['VA-819_1.jpg', 'VA-819_2.jpg', 'VA-819_3.jpg', 'VA-819_4.jpg', 'VA-819_5.jpg', 'VA-819_6.jpg']"
Cosmetiquera Star,variedades,VA-867,"Cosmetiquera en poliéster y PVC con cierre de cremallera. Medidas:17 cm x 22 cm Marca:10 cm/Screen Unidades por Caja: 250   Unidades  Empaque: 45,0    X 30,0 X 40,0 / 8,5 Kg",https://www.catalogospromocionales.com/p/cosmetiquera-star/9178/28,"['VA-867_1.jpg', 'VA-867_2.jpg', 'VA-867_3.jpg', 'VA-867_4.jpg', 'VA-867_5.jpg']"
Clip de Golf en Silicona 2-1,variedades,VA-854,"Clip con cubierta en silicona con marcador metálico imantado. Funciona como clip portabilletes o clip para gorra de golf. Medidas Abierto: 8.5 cm x 3 cm Marca: 1.5 cm / Láser / Litoresina a partir de 500 unidades Unidades por Caja: 500   Unidades  Empaque: 27,0    X 25,0 X 25,0 / 8,5 Kg",https://www.catalogospromocionales.com/p/clip-de-golf-en-silicona-2-1/9147/28,"['VA-854_1.jpg', 'VA-854_2.jpg', 'VA-854_3.jpg', 'VA-854_4.jpg', 'VA-854_5.jpg']"
Gafas Camaleon,variedades,VA-891,"Divertidas gafas plásticas de sol con marco de cambio de color, protección UV400, marco blanco que al exponerse a la luz directa del sol se transforma en color. Medidas:14.5 cm x 14 cm Marca:2 cm/Tampografía, producto con tratamiento Unidades por Caja: 500   Unidades  Empaque: 78,0    X 31,0 X 38,0 / 15,0 Kg",https://www.catalogospromocionales.com/p/gafas-camaleon/9188/28,"['VA-891_1.jpg', 'VA-891_2.jpg']"
Cojin de Viaje Doble Uso Plush-Produccion Nacional,variedades,VA-818,"Cojín de doble uso con cremallera que puede ser usado de dos maneras:Cojín de viaje para el cuello con broche o al dar la vuelta cojín cilíndrico. Medidas: Cojín: 31 cm x 31 cm x 9 cm / Cilindro: 32 cm x 15 cm Marca: 12 cm / Screen  Nota importante: Si la mercancía está disponible en inventario, el artículo se maneja sin marca, para marca en el cojín se elabora 8-10 días calendario aproximadamente. Consulte con su asesora de servicio al cliente.  NUEVO  VER VIDEO  Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Cojin-de-Viaje-Doble-Uso-Plush-Produccion-Nacional/8871/28,"['VA-818_1.jpg', 'VA-818_2.jpg', 'VA-818_3.jpg', 'VA-818_4.jpg', 'VA-818_5.jpg', 'VA-818_6.jpg', 'VA-818_7.jpg', 'VA-818_8.jpg', 'VA-818_9.jpg', 'VA-818_10.jpg', 'VA-818_11.jpg', 'VA-818_12.jpg', 'VA-818_13.jpg', 'VA-818_14.jpg', 'VA-818_15.jpg', 'VA-818_16.jpg', 'VA-818_17.jpg', 'VA-818_18.jpg']"
Pitillo Reutilizable Metalico,variedades,CP-233,"Pitillo personal reutilizable en acero inoxidable con punta en silicona y cepillo para limpieza. Con bolsa en cambrel para cargar. Artículo para uso personal, no se admiten cambios/devoluciones. Medidas:24 cm Marca:10 cm/Screen en la bolsa  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 1000   Unidades  Empaque: 31,0    X 28,0 X 38,0 / 18,0 Kg",https://www.catalogospromocionales.com/p/pitillo-reutilizable-metalico/9160/28,"['CP-233_1.jpg', 'CP-233_2.jpg', 'CP-233_3.jpg', 'CP-233_4.jpg', 'CP-233_5.jpg', 'CP-233_6.jpg']"
Mini Cable Multicargador Droid,variedades,TE-322,"Mini cable multicargador con argolla llavero. Entrada IPhone-Micro (2 en 1) y Tipo C. Medidas:7 cm x 2.5 cm x 0.5 cm Marca:3 cm/Tampografía Unidades por Caja: 1000   Unidades  Empaque: 46,5    X 31,0 X 29,0 / 10,5 Kg",https://www.catalogospromocionales.com/p/mini-cable-multicargador-droid/9025/28,"['TE-322_1.jpg', 'TE-322_2.jpg']"
Pitillo Reutilizable en Silicona Travel,variedades,CP-234,"Pitillo personal reutilizable de 26cm en silicona, en estuche plástico con argolla llavero. Medidas:2 cm x 5.4 cm diámetro Marca:3 cm/Tampografía (Producto con tratamiento)  Venta mínima y en múltiplos de caja de 50 unidades. Unidades por Caja: 500   Unidades  Empaque: 63,0    X 30,0 X 25,0 / 14,5 Kg",https://www.catalogospromocionales.com/p/pitillo-reutilizable-en-silicona-travel/9161/28,"['CP-234_1.jpg', 'CP-234_2.jpg', 'CP-234_3.jpg', 'CP-234_4.jpg', 'CP-234_5.jpg']"
Soporte para Moviles Band,variedades,TE-335,"Portatarjetas adhesivo para móviles con agarradera. Medidas:8.8 cm x 5.6 cm Marca:1 cm/Tampografía Unidades por Caja: 500   Unidades  Empaque: 29,0    X 20,5 X 36,5 / 8,5 Kg",https://www.catalogospromocionales.com/p/soporte-para-moviles-band/9059/28,"['TE-335_1.jpg', 'TE-335_2.jpg', 'TE-335_3.jpg', 'TE-335_4.jpg', 'TE-335_5.jpg']"
Monedero en Silicona Backpack,variedades,VA-842,"Monedero en silicona flexible. Medidas:10 cm x 7.5 cm x 4.5 cm Marca:5 cm / Tampografía en silicona a una tinta Unidades por Caja: 200   Unidades  Empaque: 50,0    X 43,0 X 41,0 / 11,4 Kg",https://www.catalogospromocionales.com/p/monedero-en-silicona-backpack/9086/28,"['VA-842_1.jpg', 'VA-842_2.jpg', 'VA-842_3.jpg', 'VA-842_4.jpg', 'VA-842_5.jpg', 'VA-842_6.jpg', 'VA-842_7.jpg', 'VA-842_8.jpg']"
Ventilador Recargable Usb,variedades,VA-834,"Ventilador recargable de dos velocidades con mínimo nivel de ruido. Hasta 45 minutos de duración continua por carga. Tiempo de carga aproximado 2 horas mediante USB. Cable incluido. Empaque Caja Individual. Medidas:14.5 cm x 7.5 cm x 1.5 cm Marca:1.5 cm/Tampografía Unidades por Caja: 100   Unidades  Empaque: 37,0    X 33,0 X 62,0 / 11,0 Kg",https://www.catalogospromocionales.com/p/ventilador-recargable-usb/9022/28,"['VA-834_1.jpg', 'VA-834_2.jpg', 'VA-834_3.jpg']"
Gafas Cowboy,variedades,VA-855,"Gafas plásticas con marco en acabado frost, lentes UV 400. Medidas:14 cm x 15 cm Marca:2 cm/Tampografía, producto con tratamiento Unidades por Caja: 500   Unidades  Empaque: 80,0    X 24,0 X 42,0 / 15,0 Kg",https://www.catalogospromocionales.com/p/gafas-cowboy/9148/28,"['VA-855_1.jpg', 'VA-855_2.jpg', 'VA-855_3.jpg', 'VA-855_4.jpg', 'VA-855_5.jpg']"
Funda para Moviles Protector,variedades,TE-337,"Funda para teléfono en PVC con cierre plástico de seguridad. Soporte posterior para fácil agarre. Medidas:25 cm x 11 cm Marca:7 cm/Screen / Tampografía, producto con tratamiento Unidades por Caja: 200   Unidades  Empaque: 72,0    X 36,0 X 36,0 / 11,0 Kg",https://www.catalogospromocionales.com/p/funda-para-moviles-protector/9076/28,"['TE-337_1.jpg', 'TE-337_2.jpg', 'TE-337_3.jpg', 'TE-337_4.jpg']"
Portacomida Bionic,variedades,VA-844,"Portacomidas plástico con dos compartimentos y un cubierto multiusos. Apto para Microondas (Máx 2 min.). Medidas:15 cm x 15 cm x 6 cm Marca:5.5 cm/Tampografía Unidades por Caja: 36   Unidades  Empaque: 57,0    X 38,0 X 44,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/portacomida-bionic/9093/28,"['VA-844_1.jpg', 'VA-844_2.jpg', 'VA-844_3.jpg']"
Portacomida con Cubiertos Eco Square,variedades,VA-862,"Portacomidas en plástico mezclado con material ecológico en fibra de trigo (50%-60% aprox). Incluye dos cubiertos, banda para cerrar y llevar los cubiertos. El porcentaje de material ecológico tiene un promedio de biodegradabilidad de 2-3 años después del fin de su vida útil. Medidas:15.5 cm x 10 cm x 5 cm Marca:5.5 cm/Tampografía, producto con tratamiento  **Para el material con contenido de fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 50   Unidades  Empaque: 60,0    X 39,0 X 30,0 / 10,5 Kg",https://www.catalogospromocionales.com/p/portacomida-con-cubiertos-eco-square/9162/28,"['VA-862_1.jpg', 'VA-862_2.jpg', 'VA-862_3.jpg', 'VA-862_4.jpg', 'VA-862_5.jpg', 'VA-862_6.jpg']"
Mini Ventilador Pen Clip,variedades,VA-833,"Bolígrafo metálico con mini ventilador. 1 pila AAA (no incluida). Mecanismo Twist. Empaque caja individual. Medidas:15 cm Marca:4 cm/Tampografía, producto con tratamiento Unidades por Caja: 300   Unidades  Empaque: 52,0    X 33,0 X 54,0 / 16,0 Kg",https://www.catalogospromocionales.com/p/mini-ventilador-pen-clip/9021/28,"['VA-833_1.jpg', 'VA-833_2.jpg', 'VA-833_3.jpg', 'VA-833_4.jpg']"
Chaqueta Urban Travel Ultralight,variedades,VA-861,"Chaqueta rompevientos en poliéster ultraligero de alta calidad con bolsa individual para cargar. Unisex. Impermeable. Medidas:Tallas S, M, L, XL. Marca:/Se define por puntadas / Bordado Unidades por Caja: 50   Unidades  Empaque: 32,0    X 32,0 X 76,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/chaqueta-urban-travel-ultralight/9159/28,"['VA-861_1.jpg', 'VA-861_2.jpg', 'VA-861_3.jpg', 'VA-861_4.jpg', 'VA-861_5.jpg']"
Bolsa Plegable Sunday,variedades,VA-907,"En poliéster 210D. Plegable. Medidas:40 cm x 38 cm Marca:15 cm/Screen Unidades por Caja: 200   Unidades  Empaque: 60,0    X 43,0 X 22,0 / 11,0 Kg",https://www.catalogospromocionales.com/p/bolsa-plegable-sunday/9216/28,"['VA-907_1.jpg', 'VA-907_2.jpg', 'VA-907_3.jpg', 'VA-907_4.jpg', 'VA-907_5.jpg', 'VA-907_6.jpg', 'VA-907_7.jpg', 'VA-907_8.jpg', 'VA-907_9.jpg', 'VA-907_10.jpg']"
