name,category,reference,description,url,img_names
Memoria USB Boligrafo Tri-O OFERTA,memorias-usb,PM US-36,"USB con bolígrafo y stylus en los extremos. Bolígrafo de tinta negra y una mina adicional. Capacidad: 8GB. Medidas: 14.5 cm X 1.5 cm. Marca: 3.5 cm / Láser Unidades por Caja: 200   Unidades  Empaque: 38,5    X 20,5 X 18,0 / 4,7 Kg",https://www.catalogospromocionales.com/p/memoria-USB-Boligrafo-Tri-O/6894/31,['PM US-36_1.jpg']
Memoria USB Clip Drive - Acabado Caucho,memorias-usb,US-31,"Metálica con textura en caucho para marca en láser con acabado en espejo. Empaque estuche PVC. Medidas: 6.5 cm x 2 cm Marca: 3,5 cm / Láser Capacidad: 4GB / 8GB / 16GB. Unidades por Caja: 500   Unidades  Empaque: 49,0    X 23,0 X 35,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-clip-drive-acabado-caucho/5748/31,"['US-31_1.jpg', 'US-31_2.jpg', 'US-31_3.jpg', 'US-31_4.jpg']"
PVC Memoria USB Player (Ver Precio OF-228-CH),memorias-usb,US-51,"USB en PVC con forma de jugador. Ver precio del chip OF-228 CH. Medidas: 7 cm x 3.3 cm x 1 cm Marca: 2 cm / Tampografía Capacidad: 8GB / 16GB Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Memoria-USB-Player-Ver-OF-228-CH/8279/31,"['US-51_1.jpg', 'US-51_2.jpg', 'US-51_3.jpg', 'US-51_4.jpg']"
Memoria USB Manilla Slimmy (Ver Chip OF-228-CH),memorias-usb,US-44,"Manilla en silicona. Medidas: 23.5 cm x 2 cm Marca: 1.8 cm / Láser / Tampografía en silicona a una tinta Capacidad: 8 GB / 16 GB Unidades por Caja: 1000   Unidades  Empaque: 32,5    X 25,0 X 38,0 / 8,9 Kg",https://www.catalogospromocionales.com/p/memoria-usb-manilla-slimmy-ver-chip-of-228-ch/7271/31,['US-44_1.jpg']
Memoria USB Swivel,memorias-usb,OF-163,"Memoria USB metálica. Medidas: 5.7 cm x 2 cm x 1 cm Marca: 2 cm / Láser / Tampografía / Litoresina (desde 500 unidades) Capacidad: 4GB / 8GB / 16GB / 32GB Unidades por Caja: 500   Unidades  Empaque: 26,0    X 26,0 X 49,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-swivel/3932/31,"['OF-163_1.jpg', 'OF-163_2.jpg', 'OF-163_3.jpg', 'OF-163_4.jpg', 'OF-163_5.jpg', 'OF-163_6.jpg', 'OF-163_7.jpg', 'OF-163_8.jpg', 'OF-163_9.jpg', 'OF-163_10.jpg', 'OF-163_11.jpg']"
Chip para Memoria USB,memorias-usb,OF-228-CH,"Chip USB. Capacidad: 4GB / 8GB / 16GB Para uso en referencias OF-228-1 / US-44 / US-51 / US-54 Unidades por Caja: 250   Unidades  Empaque: 46,0    X 26,0 X 26,0 / 8,0 Kg",https://www.catalogospromocionales.com/p/chip-para-memoria-usb/4482/31,['OF-228-CH_1.jpg']
Memoria USB Carabinero 2 en 1,memorias-usb,US-39,"USB metálica giratoria, con micro usb para tablets y/o móviles tipo Android. Medidas: 5 cm x 1.3 cm Marca: 2 cm / Láser Capacidad: 8 GB  Nota Importante Se recomienda buscar en las especificaciones de su dispositivo móvil, en los ajustes y en el manual de uso que puede descargarse para cada marca y modelo, si su dispositivo es compatible con OTG y como activar la conexión. No todos los móviles y/o sistemas operativos son compatibles con este sistema. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-carabinero-2-en-1/7030/31,"['US-39_1.jpg', 'US-39_2.jpg', 'US-39_3.jpg', 'US-39_4.jpg']"
Memoria USB 3.0 OFERTA,memorias-usb,PM US-46,"Memoria USB metálica 3.0. Conexión dual USB y Tipo-C (No es micro USB). Diseñado para dispositivos que tengan conexión Tipo-C. Plug & Play, no requiere driver de instalación. Interfaz: USB3.0 +Type -C 3.1, Velocidad de escritura: 20-40MB/S, velocidad de lectura: 60- 100MB/S. Medidas: 5,9 cm x 2,5 cm x 1 cm Marca: 3,5 cm / Láser Capacidad: 16 GB  Nota Importante Se recomienda buscar en las especificaciones de su dispositivo móvil, en los ajustes y en el manual de uso que puede descargarse para cada marca y modelo, si su dispositivo es compatible con OTG y como activar la conexión. Unidades por Caja: 350   Unidades  Empaque: 33,0    X 27,0 X 18,0 / 5,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-3-0/7565/31,"['PM US-46_1.jpg', 'PM US-46_2.jpg']"
Memoria USB Loop,memorias-usb,US-49,"En Poliuretano Medidas: 7.5 cm x 1.1 cm Marca: 2 cm / Láser / Tampografía   Unidades por Caja: 300   Unidades  Empaque: 26,0    X 24,0 X 26,0 / 3,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-loop/7832/31,"['US-49_1.jpg', 'US-49_2.jpg']"
Estuche metálico para Memoria USB,memorias-usb,OF-128,"Estuche metálico con espuma interior. Empaque Caja Individual. Medidas: 11.5 cm x 8.5 cm Marca: 6 cm / Tampografía / Láser Unidades por Caja: 90   Unidades  Empaque: 33,0    X 20,0 X 45,0 / 6,6 Kg",https://www.catalogospromocionales.com/p/estuche-metalico-para-memoria-usb/2542/31,['OF-128_1.jpg']
Memoria USB Manilla Bandy II,memorias-usb,OF-228-1,"Manilla en silicona. Medidas: 20.7 cm x 1.7 cm Marca: 2 cm / Láser / Tampografía en silicona a una tinta Capacidad: 8 GB / 16 GB Unidades por Caja: 500   Unidades  Empaque: 35,0    X 35,0 X 27,0 / 11,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-manilla-bandy-ii/7259/31,"['OF-228-1_1.jpg', 'OF-228-1_2.jpg', 'OF-228-1_3.jpg']"
Memoria USB Credit Card Zilda Bamboo,memorias-usb,US-60,"Memoria USB tarjeta de línea nature. 16GB de capacidad. De diseño plano, en bambú procedente de cortes naturales. Empaque caja individual. *Por tratarse de un material natural el tono entre unidades puede variar* Medidas: 5.5 cm x 9 cm x 0.5 cm Marca: 3 cm / Tampografía con Empaque y Desempaque - 4 cm / Láser Unidades por Caja: 500   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Memoria-USB-Credit-Card-Zilda-Bamboo/9432/31,"['US-60_1.jpg', 'US-60_2.jpg', 'US-60_3.jpg', 'US-60_4.jpg']"
Memoria USB Portacelular 3.0,memorias-usb,US-56,"Memoria USB metálica con portacelular, velocidad 3.0. Medidas: 4.5 cm x 1.3 cm Marca: 2 cm / Láser Unidades por Caja: 500   Unidades  Empaque: 23,5    X 22,0 X 22,0 / 3,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-portacelular-3-0/8926/31,"['US-56_1.jpg', 'US-56_2.jpg', 'US-56_3.jpg', 'US-56_4.jpg']"
PVC Memoria USB Medic 3D (Ver Precio OF-228-CH),memorias-usb,US-54,"USB en PVC con forma de doctor, doctora y cirujano. Medidas: Cirujano: 9.3 cm x 3.5 cm x 2.5 cm Doctor: 7.5 cm x 3.5 cm x 1.5 cm Doctora: 8 cm x 3 cm x 2.5 cm Marca: 1.5 cm / Tampografía Capacidad: 8 GB / 16 GB  NUEVO Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/pvc-Memoria-USB-Medic-3D-ver-precio-of-228-ch/8802/31,"['US-54_1.jpg', 'US-54_2.jpg', 'US-54_3.jpg', 'US-54_4.jpg', 'US-54_5.jpg']"
Memoria USB Hook,memorias-usb,US-57,"Memoria USB metálica con argolla tipo llavero. Medidas: 5.5 cm x 2.5 cm Marca: 1.5 cm / Láser Unidades por Caja: 500   Unidades  Empaque: 23,5    X 22,0 X 22,0 / 7,5 Kg",https://www.catalogospromocionales.com/p/memoria-usb-hook/8927/31,"['US-57_1.jpg', 'US-57_2.jpg', 'US-57_3.jpg']"
Memoria USB Spin,memorias-usb,US-52,"Plástica. Combine la parte superior e inferior de la USB con los colores disponibles. Medidas: 4,8 cm x 5,2 cm diámetro. Marca: 1,3 cm / Tampografía Capacidad: 4GB / 8GB / 16GB.   Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 700   Unidades  Empaque: 22,0    X 22,0 X 19,0 / 1,5 Kg",https://www.catalogospromocionales.com/p/Memoria-USB-Spin/8591/31,"['US-52_1.jpg', 'US-52_2.jpg', 'US-52_3.jpg', 'US-52_4.jpg', 'US-52_5.jpg', 'US-52_6.jpg']"
Memoria USB Light,memorias-usb,US-58,"Memoria USB con ventana y luz blanca (un microled cerca de la conexión) para hacer logo en láser. Medidas: 5.4 cm x 3 cm Marca: 1.6 cm / Láser  Nota: Debido al tamaño del microled, el área de la ventana de marca no se iluminará totalmente, habrá partes donde el logo se vea más oscuro. Unidades por Caja: 500   Unidades  Empaque: 48,0    X 26,0 X 18,0 / 4,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-light/8928/31,"['US-58_1.jpg', 'US-58_2.jpg', 'US-58_3.jpg']"
Memoria USB Credit Card 2 en 1,memorias-usb,US-55,"USB card en plástico. Doble conexión OTG con USB velocidad 3.0 y tipo C. Medidas: 8.4 cm x 5.2 cm Marca: 4 cm / Tampografía / 8.4 cm x 5.2 cm Impresión digital full color sobre rígidos por una cara únicamente  Nota Importante Se recomienda buscar en las especificaciones de su dispositivo móvil, en los ajustes y en el manual de uso que puede descargarse para cada marca y modelo, si su dispositivo es compatible con OTG y como activar la conexión. No todos los móviles y/o sistemas operativos son compatibles con este sistema.  NUEVO Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Memoria-USB-Credit-Card-2-en-1/8835/31,"['US-55_1.jpg', 'US-55_2.jpg', 'US-55_3.jpg', 'US-55_4.jpg']"
Memoria Usb Boligrafo Wembley,memorias-usb,US-59,"Bolígrafo metálico USB con stylus.  Mecanismo push. Empaque estuche PVC Medidas: 14.9 cm Marca: 3.5 cm / Tampografía, producto con tratamiento Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/memoria-usb-boligrafo-wembley/9226/31,"['US-59_1.jpg', 'US-59_2.jpg', 'US-59_3.jpg']"
