name,category,reference,description,url,img_names
Nevera Cooler bag Soccer Ball -Produccion Nacional,maletines,VA-736,"En poliéster, con interior en aluminio. Cierre de cremallera con velcro. Capacidad aproximada 8 latas. Medidas: 14 cm x 25 cm diámetro Marca: 7 cm / Screen Unidades por Caja: 50   Unidades  Empaque: 55,0    X 55,0 X 30,0 / 11,0 Kg",https://www.catalogospromocionales.com/p/nevera-cooler-bag-soccer-ball-produccion-nacional/8291/107,['VA-736_1.jpg']
Organizador Kirk,maletines,VA-708,"Multiusos en poliéster con manija en poliuretano. Medidas: 23 cm x 11 cm x 9.5 cm Marca: 12 cm / Screen Unidades por Caja: 100   Unidades  Empaque: 38,0    X 27,0 X 45,0 / 10,5 Kg",https://www.catalogospromocionales.com/p/Organizador-Kirk/8201/107,"['VA-708_1.jpg', 'VA-708_2.jpg', 'VA-708_3.jpg', 'VA-708_4.jpg']"
Sporty Bag Champion - Produccion Nacional,maletines,VA-728,"Tula morral en seda poliéster. Cordón para cargar y cerrar. Medidas: 43 cm x 36.5 cm Marca: 16 cm / Screen Unidades por Caja: 200   Unidades  Empaque: 38,0    X 50,0 X 28,0 / 6,0 Kg",https://www.catalogospromocionales.com/p/Sporty-Bag-Champion-produccion-nacional/8283/107,['VA-728_1.jpg']
Morral Backpack Delta Urban Travel,maletines,VA-801,"Morral backpack en poliéster, con 3 bolsillos. Para laptop de 15”. Con agarradera de maletín y banda para trolley. Medidas: 39,5 cm x 29,5 cm x 13 cm Marca: 4 cm. / Láser (Incluye placa metálica de 5 cm x 1 cm) Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Delta-urban-travel/8726/107,"['VA-801_1.jpg', 'VA-801_2.jpg', 'VA-801_3.jpg', 'VA-801_4.jpg', 'VA-801_5.jpg']"
Morral Backpack con Speaker Party,maletines,VA-775,"Morral con compartimento para portátil de 15” con speaker bluetooth extraible, tecnología IPX5 resistente a salpicaduras con LED de color cambiante. Puerto de carga USB integrado (no incluye pila). Simplemente gira y saca el altavoz para colocarlo en la mesa. 5 horas de música aprox. Diseño registrado®. Medidas: 13 cm x 33 cm x 47 cm Marca: 15 cm / Screen Unidades por Caja: 6   Unidades  Empaque: 48,0    X 43,0 X 42,0 / 13,6 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-con-Speaker-Party/8587/107,"['VA-775_1.jpg', 'VA-775_2.jpg', 'VA-775_3.jpg', 'VA-775_4.jpg', 'VA-775_5.jpg', 'VA-775_6.jpg', 'VA-775_7.jpg', 'VA-775_8.jpg', 'VA-775_9.jpg', 'VA-775_10.jpg', 'VA-775_11.jpg', 'VA-775_12.jpg']"
Morral Backpack 3 en 1 Gamma Urban Travel,maletines,VA-799,"Morral backpack en poliéster, con 2 bolsillos. Con agarradera de maletín y banda para trolley. Medidas: 41 cm x 31 cm x 10 cm Marca: 4 cm. / Láser (Incluye placa metálica de 5 cm x 1 cm) Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/morral-backpack-3-en-1-gamma-urban-travel/8723/107,"['VA-799_1.jpg', 'VA-799_2.jpg', 'VA-799_3.jpg', 'VA-799_4.jpg', 'VA-799_5.jpg', 'VA-799_6.jpg']"
Protector para Morral Backpack Emergency,maletines,VA-564,"Protector en poliéster reflectivo y cinta reflectiva. Ideal para proteger maletines. Con elástico. Medidas: 53 cm x 32 cm Marca: 10 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/protector-para-morral-backpack-emergency-produccion-nacional/6919/107,"['VA-564_1.jpg', 'VA-564_2.jpg']"
Morral Backpack Antirrobo Bobby Compact,maletines,VA-742,"Elaborado en poliéster de alta calidad, material anticorte, cremalleras escondidas, cintas reflectivas, puerto USB integrado para pilas. El interior incluye compartimiento acolchado para portátil de 14”, para tablets hasta 9”, Diseño original patentado®No necesitará preocuparse por sus objetos personales ya que este morral antirrobo Bobby dispone de varios bolsillos camuflados, además de ser repelente al agua y de disponer de detalles reflectantes para la noche. Lleva incorporado forro para lluvia en la parte inferior del mismo color del morral. Incluye mini bolsa plegable en poliéster. Empaque Caja Individual. Medidas: 39 cm x 18 cm x 14 cm Marca: 10 cm / Screen Unidades por Caja: 6   Unidades  Empaque: 63,0    X 59,0 X 45,0 / 9,0 Kg",https://www.catalogospromocionales.com/p/morral-backpack-antirrobo-bobby-compact/8348/107,"['VA-742_1.jpg', 'VA-742_2.jpg', 'VA-742_3.jpg', 'VA-742_4.jpg', 'VA-742_5.jpg', 'VA-742_6.jpg', 'VA-742_7.jpg', 'VA-742_8.jpg', 'VA-742_9.jpg', 'VA-742_10.jpg', 'VA-742_11.jpg', 'VA-742_12.jpg', 'VA-742_13.jpg', 'VA-742_14.jpg', 'VA-742_15.jpg', 'VA-742_16.jpg']"
Morral Antirrobo Eve Lexon,maletines,LX-71,"Morral antirrobo. compartimentos para computador portátil y tableta de 15 “.Bolsillo para tarjetas, apertura oculta con cremallera. Bolsillo para teléfono móvil con acceso por cable. Medidas: 40 cm x 30 cm x 22 cm Marca: Incluye placa metálica de 3.5 cm diámetro./ Láser Unidades por Caja: 12   Unidades  Empaque: 44,0    X 70,0 X 69,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/Morral-Antirrobo-Eve-Lexon/8664/107,"['LX-71_1.jpg', 'LX-71_2.jpg', 'LX-71_3.jpg', 'LX-71_4.jpg', 'LX-71_5.jpg', 'LX-71_6.jpg', 'LX-71_7.jpg', 'LX-71_8.jpg', 'LX-71_9.jpg']"
Bolsa en Cambrel Fest,maletines,VA-744,"En cambrel, con cierre de cremallera y fuelle en la base. Medidas: 45 cm x 38 cm x 8 cm fuelle en la base. Marca: 26 cm / Sreen Unidades por Caja: 200   Unidades  Empaque: 49,0    X 41,0 X 39,0 / 11,5 Kg",https://www.catalogospromocionales.com/p/Bolsa-en-Cambrel-Fest/8372/107,"['VA-744_1.jpg', 'VA-744_2.jpg', 'VA-744_3.jpg', 'VA-744_4.jpg', 'VA-744_5.jpg', 'VA-744_6.jpg']"
