name,category,reference,description,url,img_names
T-Shirt Dama Cuello V Manga Contraste Talla / XL,confeccion,THV-D-XL,"Camiseta blanca confeccionada en 100% algodón. Cuello en V con contraste azul oscuro en cuello y puños. Técnica de marca: Screen . Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/t-shirt-dama-cuello-v-manga-contraste-talla-xl/5553/12,['THV-D-XL_1.jpg']
T-Shirt Dama Cuello V Manga Contraste Talla / M,confeccion,THV-D-M,"Camiseta blanca confeccionada en 100% algodón. Cuello en V con contraste azul oscuro en cuello y puños. Técnica de marca: Screen . Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/t-shirt-dama-cuello-v-manga-contraste-talla-m/5551/12,['THV-D-M_1.jpg']
Gorra Mesh,confeccion,CAP-26,"Gorra combinada con malla poliéster y tela poliéster, 6 paneles, con cierre en velcro. Marca: Se define por puntadas / Bordado o screen. Unidades por Caja: 200   Unidades  Empaque: 45,0    X 65,0 X 38,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/gorra-mesh/7374/12,"['CAP-26_1.jpg', 'CAP-26_2.jpg', 'CAP-26_3.jpg', 'CAP-26_4.jpg', 'CAP-26_5.jpg', 'CAP-26_6.jpg', 'CAP-26_7.jpg']"
T-Shirt Dama Cuello V Manga Contraste Talla / L,confeccion,THV-D-L,"Camiseta blanca confeccionada en 100% algodón. Cuello en V con contraste azul oscuro en cuello y puños. Técnica de marca: Screen . Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/t-shirt-dama-cuello-v-manga-contraste-talla-l/5552/12,['THV-D-L_1.jpg']
Paño en Microfibra,confeccion,HO-64,"Paño multiusos en microfibra. Útil en cualquier superficie. No requiere detergente, es reutilizable, lavable, absorbente y desengrasante. Medidas: 30 cm x 30 cm Marca: 10 cm / Screen / Bordado  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 300   Unidades  Empaque: 50,0    X 34,0 X 50,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/pano-en-microfibra/3192/12,"['HO-64_1.jpg', 'HO-64_2.jpg', 'HO-64_3.jpg', 'HO-64_4.jpg', 'HO-64_5.jpg', 'HO-64_6.jpg', 'HO-64_7.jpg', 'HO-64_8.jpg', 'HO-64_9.jpg', 'HO-64_10.jpg']"
Toalla Cool Sport Con Estuche,confeccion,CP-189,"Toalla poliéster con tejido especial que al humedecerse bloquea el agua, manteniendo la temperatura de 3 a 4 horas. Su estructura permite que el agua reduzca la sensación de calor. Empaque tarro PVC. Medidas: Estuche pequeño: 16.5 cm x 6 cm diámetro. Toalla: 30 cm x 80 cm Estuche grande: 18 cm x 6.5 cm diámetro. Toalla: 30 cm x 80 cm Marca: 4 cm / Tampografía  Unidades por Caja: 100   Unidades  Empaque: 75,0    X 38,0 X 35,5 / 12,5 Kg",https://www.catalogospromocionales.com/p/toalla-cool-sport-con-estuche/7956/12,"['CP-189_1.jpg', 'CP-189_2.jpg', 'CP-189_3.jpg', 'CP-189_4.jpg', 'CP-189_5.jpg', 'CP-189_6.jpg', 'CP-189_7.jpg', 'CP-189_8.jpg', 'CP-189_9.jpg', 'CP-189_10.jpg']"
Toalla Cool Sport,confeccion,CP-202,"Toalla poliéster con tejido especial que al humedecerse bloquea el agua, manteniendo la temperatura de 3 a 4 horas. Su estructura permite que el agua reduzca la sensación de calor. En estuche de poliéster para cargar. Medidas: Medidas: Toalla: 39.5 cm x 39.5 cm Estuche: 10.7 cm x 8 cm Marca: 3,5 cm / Screen en el estuche. Unidades por Caja: 200   Unidades  Empaque: 45,0    X 35,0 X 35,0 / 9,5 Kg",https://www.catalogospromocionales.com/p/Toalla-Cool-Sport/7968/12,"['CP-202_1.jpg', 'CP-202_2.jpg', 'CP-202_3.jpg', 'CP-202_4.jpg', 'CP-202_5.jpg', 'CP-202_6.jpg', 'CP-202_7.jpg']"
Chaqueta Urban Travel Wear,confeccion,VA-666,"Chaqueta rompevientos en poliéster de alta calidad con bolsa individual para cargar. Unisex. Impermeable. Tallas S, M, L, XL. Medidas: Ver Tabla Marca: Se define por puntadas / Bordado  Unidades por Caja: 200   Unidades  Empaque: 36,0    X 40,0 X 51,0 / 27,0 Kg",https://www.catalogospromocionales.com/p/Chaqueta-Urban-Travel-Wear/8155/12,"['VA-666_1.jpg', 'VA-666_2.jpg', 'VA-666_3.jpg', 'VA-666_4.jpg', 'VA-666_5.jpg']"
Gorra Modena,confeccion,CAP-27,"Gorra en poliéster, 6 paneles, con cierre en velcro. Marca: Se define por puntadas / Bordado o screen. Unidades por Caja: 200   Unidades  Empaque: 45,0    X 65,0 X 38,0 / 11,0 Kg",https://www.catalogospromocionales.com/p/gorra-modena/7375/12,"['CAP-27_1.jpg', 'CAP-27_2.jpg', 'CAP-27_3.jpg', 'CAP-27_4.jpg', 'CAP-27_5.jpg', 'CAP-27_6.jpg', 'CAP-27_7.jpg', 'CAP-27_8.jpg', 'CAP-27_9.jpg']"
T-Shirt Adulto 180g Talla / XL,confeccion,TH-XL,"Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/t-shirt-adulto-180g-talla-xl/478/12,['TH-XL_1.jpg']
