name,category,reference,description,url,img_names
Tapa Alcancia - Produccion Nacional,infantil,TAPA-ALCAN,"Tapa en polipropileno. Compatible con las referencias: MU-59 / MU-53 / VA-160 / MU-07 / MU-251 Medidas: 7 cm Diámetro Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/tapa-Alcancia-produccion-nacional/9387/315,"['TAPA-ALCAN_1.jpg', 'TAPA-ALCAN_2.jpg', 'TAPA-ALCAN_3.jpg', 'TAPA-ALCAN_4.jpg', 'TAPA-ALCAN_5.jpg']"
Resaltador Jumbo,infantil,OF-568,"Resaltador plástico en tinta. Medidas:22.6 cm x 2.4 cm diámetro Marca:5.5 cm/Tampografía, producto con tratamiento Unidades por Caja: 240   Unidades  Empaque: 70,5    X 25,0 X 32,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/resaltador-jumbo/9235/315,"['OF-568_1.jpg', 'OF-568_2.jpg', 'OF-568_3.jpg', 'OF-568_4.jpg', 'OF-568_5.jpg']"
Alcancia Maxi Piggy - Produccion Nacional,infantil,VA-812,"PVC. Medidas:14 cm x 12.5 cm x 12 cm Marca:4 cm/Tampografía, producto con tratamiento Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/alcancia-maxi-piggy-produccion-nacional/8803/315,"['VA-812_1.jpg', 'VA-812_2.jpg', 'VA-812_3.jpg', 'VA-812_4.jpg', 'VA-812_5.jpg', 'VA-812_6.jpg']"
Kit Tajalapiz Cylinder,infantil,VA-890,"Set de tajalápiz plástico y borradores. Medidas:7 cm x 2.2 cm diámetro Marca:4.5 cm/Tampografía Unidades por Caja: 720   Unidades  Empaque: 54,0    X 31,0 X 24,0 / 20,0 Kg",https://www.catalogospromocionales.com/p/kit-tajalapiz-cylinder/9183/315,"['VA-890_1.jpg', 'VA-890_2.jpg', 'VA-890_3.jpg']"
Cartuchera en Cambrel kidz,infantil,VA-761,"Cartuchera en cambrel, con dibujo para colorear. Incluye 4 marcadores de tinta lavable. Opcional cartuchera sin diseño, para personalizar. Incluye 4 marcadores de tinta lavable. Medidas: 23 cm x 12.5 cm Marca: 10 cm / Screen (bolsa con diseño predeterminado) / 18 cm x 9 cm (cartuchera sin diseño para personalizar/marca a una tinta) Unidades por Caja: 400   Unidades  Empaque: 32,5    X 27,0 X 36,0 / 8,5 Kg",https://www.catalogospromocionales.com/p/Cartuchera-en-Cambrel-kidz/8511/315,"['VA-761_1.jpg', 'VA-761_2.jpg', 'VA-761_3.jpg', 'VA-761_4.jpg']"
Mini Tablero Borrable,infantil,OF-554,"Tablero de imán con marcador borrable. Medidas:15 cm x 10.5 cm Marca:5 cm/Tampografía, producto con tratamiento Unidades por Caja: 200   Unidades  Empaque: 34,0    X 19,0 X 25,0 / 8,0 Kg",https://www.catalogospromocionales.com/p/mini-tablero-borrable/9101/315,"['OF-554_1.jpg', 'OF-554_2.jpg', 'OF-554_3.jpg', 'OF-554_4.jpg', 'OF-554_5.jpg', 'OF-554_6.jpg', 'OF-554_7.jpg']"
Set de Colores y Crayolas Gavino,infantil,VA-794,"Estuche en cartón reciclable, con 10 Colores y 9 crayolas. Con papel para colorear. Medidas: 17.7 cm x 7.5 cm Marca: 4 cm / Tampografía Unidades por Caja: 300   Unidades  Empaque: 57,0    X 41,0 X 33,0 / 19,0 Kg",https://www.catalogospromocionales.com/p/Set-de-Colores-y-Crayolas-Gavino/8654/315,"['VA-794_1.jpg', 'VA-794_2.jpg']"
Resaltador Star,infantil,OF-567,"En plástico, 5 resaltadores en tinta. Medidas:11.2 cm x 11.2 cm x 1.8 cm Marca:4 cm/Tampografía Unidades por Caja: 240   Unidades  Empaque: 50,0    X 39,0 X 39,0 / 12,5 Kg",https://www.catalogospromocionales.com/p/resaltador-star/9234/315,['OF-567_1.jpg']
Set de 4 mini Marcadores Tinta Lavable,infantil,OF-573-1,"Set de 4 mini marcadores lavables. Empaque: Bolsa polybag. Medidas: Empaque: 8.5 cm x 4 cm Sin Marca.   Venta mínima y en múltiplos de paquete de 10 unidades. Unidades por Caja: 2000   Unidades  Empaque: 45,0    X 36,0 X 38,0 / 19,0 Kg",https://www.catalogospromocionales.com/p/set-de-4-mini-marcadores-tinta-lavable/9415/315,"['OF-573-1_1.jpg', 'OF-573-1_2.jpg', 'OF-573-1_3.jpg']"
Vaso Doble Pared de Seguridad 450ml -Prod Nacional,infantil,MU-257,"Vaso doble pared en polipropileno, con tapa de seguridad. Se coloca la publicidad impresa dentro. Opcional Tapa Pestaña o Tapa Pitillo. Vaso siempre blanco, tapa pestaña en colores sólidos, pitillo siempre transparente. Medidas: 18 cm x 9.5 cm diámetro Marca: 4.5 cm / Tampografía / 15 cm x 26 cm / Litografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Vaso-Doble-Pared-de-Seguridad-450ml-Prod-Nacional/9618/315,"['MU-257_1.jpg', 'MU-257_2.jpg', 'MU-257_3.jpg', 'MU-257_4.jpg', 'MU-257_5.jpg', 'MU-257_6.jpg', 'MU-257_7.jpg']"
Torre de Madera Skill,infantil,JU-81,"Torre de bloques en madera natural. Juego de habilidad, equilibrio y destreza. Medidas: 21.5 cm x 7.7 cm x 7.7 cm Marca: 5 cm / Láser (Sólo se marcan las primeras fichas de la parte superior de la torre, una marca en láser por ficha, máximo 3) Unidades por Caja: 24   Unidades  Empaque: 32,0    X 32,0 X 23,0 / 18,5 Kg",https://www.catalogospromocionales.com/p/torre-de-madera-skill/9625/315,"['JU-81_1.jpg', 'JU-81_2.jpg', 'JU-81_3.jpg']"
Careta Facial Plástica Big Logo Infantil -Prod Nal,infantil,CP-259-1,"Protector plástico de producción nacional elaborado en Vipack Atóxico Farmacéutico antiempañante súper transparente (Calibre 260). Con elástico de sujeción en la cabeza y cierre en velcro. Práctico para cargar y usar en espacios públicos o en supermercados, bancos, transporte público, etc. y evitar salpicaduras de fluidos corporales. Reutilizable (se sugiere enjuagar con jabón, colocar bajo el chorro de agua y dejar secar a temperatura ambiente antes y después de cada uso). Disponible en 4 diseños predeterminados.No reemplaza el uso del tapabocas. No estéril, Talla única. Empaque bolsa individual. Artículo para uso personal, no se admiten cambios/devoluciones. Medidas: 32.5 cm x 21.7 cm Marca: 32.5 cm x 4 cm / Impresión digital full color sobre rígidos   Ficha Técnica Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/careta-facial-plastica-big-logo-infantil-produccion-nacional/9477/315,"['CP-259-1_1.jpg', 'CP-259-1_2.jpg', 'CP-259-1_3.jpg', 'CP-259-1_4.jpg']"
Set de Cubiertos Eco,infantil,HO-174-1,"En plástico mezclado con material ecológico en fibra de trigo (50%-60% aprox). 3 en 1, incluye cuchara, tenedor y cuchillo con tapa de cierre a presión. El porcentaje de material ecológico tiene un promedio de biodegradabilidad de 2-3 años después del fin de su vida útil. Medidas:18 cm x 3 cm Marca: 3 cm / Tampografía con Tratamiento **Para el material con contenido de fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Set-de-Cubiertos-Eco/9440/315,"['HO-174-1_1.jpg', 'HO-174-1_2.jpg', 'HO-174-1_3.jpg', 'HO-174-1_4.jpg', 'HO-174-1_5.jpg']"
Termómetro Digital,infantil,CP-257,"Termómetro digital plástico de punta rígida. Fácil de usar con una sola tecla (desinfectar antes y después de cada uso). Empaque caja individual. Artículo para uso personal, no se admiten cambios/devoluciones. Medidas: Estuche: 13 cm x 2.4 cm Marca: Estuche 4 cm / Tampografía con Empaque y Desempaque Unidades por Caja: 500   Unidades  Empaque: 63,0    X 16,0 X 29,0 / 14,5 Kg",https://www.catalogospromocionales.com/p/Termometro-Digital/9480/315,"['CP-257_1.jpg', 'CP-257_2.jpg', 'CP-257_3.jpg']"
